tx_id,sender,receiver,amount,timestamp,is_fraud
TXN28184853,vrishti74@okaxis,"gala,senguptaandanand@oksbi",76.29,2026-06-01 10:58:34,0
TXNA5F0F678,harshil56@okaxis,kothari-pal@oksbi,650.34,2026-06-01 10:59:22,0
TXNDE1005A4,jatin48@okaxis,chaudry-mital@oksbi,271.22,2026-06-01 10:59:26,0
TXNCA69329B,arjun18@okaxis,panchal-lanka@oksbi,249.05,2026-06-01 11:00:19,0
TXNE8CD32AA,udyati15@okaxis,kara-golla@oksbi,70.32,2026-06-01 11:00:48,0
TXNC5024030,noah48@okaxis,acharya-kapur@oksbi,842.63,2026-06-01 11:01:15,0
TXN643755B9,oni90@okaxis,prabhakar-bhatti@oksbi,392.24,2026-06-01 11:01:41,0
TXND69C38A0,neha29@okaxis,patla-mukherjee@oksbi,204.99,2026-06-01 11:02:16,0
TXNB93AF796,vyanjana37@okaxis,dyal-rai@oksbi,129.99,2026-06-01 11:02:20,0
TXN446A1FE3,dayita58@okaxis,raigroup@oksbi,130.87,2026-06-01 11:02:21,0
TXNBC1DFD02,gunbir30@okaxis,subramanian-sridhar@oksbi,94.05,2026-06-01 11:02:25,0
TXN64F97A7C,lajita28@okaxis,malhotra-ghose@oksbi,127.09,2026-06-01 11:03:47,0
TXNE396422D,dev36@okaxis,viswanathan-bail@oksbi,290.1,2026-06-01 11:04:03,0
TXN1E4775B3,daksha89@okaxis,sama-ratti@oksbi,56.02,2026-06-01 11:04:09,0
TXN2230EC4E,zaitra33@okaxis,patla-mukherjee@oksbi,206.39,2026-06-01 11:04:56,0
TXN4B8387DE,abdul60@okaxis,"guha,kuruvillaanddeshmukh@oksbi",66.13,2026-06-01 11:04:57,0
TXN8B57B3E6,mitesh14@okaxis,"gole,jainandnazareth@oksbi",119.42,2026-06-01 11:05:31,0
TXNA3F2F823,aayush10@okaxis,dyal-rai@oksbi,162.66,2026-06-01 11:06:01,0
TXN66EEA607,eta66@okaxis,"gala,senguptaandanand@oksbi",18.74,2026-06-01 11:07:16,0
TXN648D9AFE,yashvi92@okaxis,chowdhury-kala@oksbi,38.94,2026-06-01 11:07:28,0
TXNE3720AD8,yuvraj27@okaxis,nigam-nori@oksbi,18.49,2026-06-01 11:08:54,0
TXNA24FBE6F,zaitra33@okaxis,handa-bhasin@oksbi,306.85,2026-06-01 11:09:17,0
TXNB7649D55,abdul47@okaxis,"roy,gillandamble@oksbi",194.47,2026-06-01 11:09:22,0
TXN9046519D,vasatika27@okaxis,seth-bala@oksbi,134.01,2026-06-01 11:09:54,0
TXN8AF1C813,benjamin91@okaxis,nigam-nori@oksbi,41.77,2026-06-01 11:11:23,0
TXN21C59ADA,reva26@okaxis,lataandsons@oksbi,87.08,2026-06-01 11:11:32,0
TXNF23D8E93,saanvi18@okaxis,kothari-pal@oksbi,296.69,2026-06-01 11:11:44,0
TXN795C5FA8,jagrati72@okaxis,lataandsons@oksbi,78.87,2026-06-01 11:12:00,0
TXNC6250232,kamala37@okaxis,"chand,daniandbansal@oksbi",183.74,2026-06-01 11:12:09,0
TXN6AD65391,ekapad91@okaxis,raigroup@oksbi,251.34,2026-06-01 11:13:01,0
TXN92305665,ubika57@okaxis,"mandal,shahandraghavan@oksbi",52.59,2026-06-01 11:13:06,0
TXN20ED1BB4,nirja52@okaxis,tataplc@oksbi,353.04,2026-06-01 11:14:57,0
TXND6C9EB1F,simon83@okaxis,malhotra-ghose@oksbi,79.19,2026-06-01 11:14:59,0
TXN9078CF44,ekantika46@okaxis,rege-rao@oksbi,458.72,2026-06-01 11:15:51,0
TXN683306BE,warjas11@okaxis,"gole,jainandnazareth@oksbi",121.81,2026-06-01 11:16:12,0
TXN11AC3A23,karan96@okaxis,chowdhury-kala@oksbi,628.78,2026-06-01 11:17:09,0
TXND094885D,saumya25@okaxis,subramanian-sridhar@oksbi,325.09,2026-06-01 11:17:13,0
TXNA666CA8C,ubika57@okaxis,"sharaf,srinivasananddhillon@oksbi",96.2,2026-06-01 11:17:19,0
TXN8794220C,shravya93@okaxis,setty-bajaj@oksbi,488.23,2026-06-01 11:17:24,0
TXNABD7043A,mitesh14@okaxis,nadkarniplc@oksbi,111.76,2026-06-01 11:17:56,0
TXN15011370,ishaan66@okaxis,raigroup@oksbi,53.22,2026-06-01 11:18:42,0
TXNF4753B1E,hritik82@okaxis,viswanathan-bail@oksbi,48.83,2026-06-01 11:19:50,0
TXN139A7E33,triya47@okaxis,seth-bala@oksbi,238.59,2026-06-01 11:20:16,0
TXN00366DAF,ayaan19@okaxis,balainc@oksbi,382.31,2026-06-01 11:20:21,0
TXN84930667,rishi29@okaxis,handa-bhasin@oksbi,137.11,2026-06-01 11:21:11,0
TXNAFAB4A5F,oliver65@okaxis,setty-bajaj@oksbi,464.73,2026-06-01 11:21:17,0
TXN1BA51521,tarak63@okaxis,"guha,kuruvillaanddeshmukh@oksbi",50.62,2026-06-01 11:22:04,0
TXN157E0AFB,ria48@okaxis,acharya-kapur@oksbi,270.28,2026-06-01 11:23:47,0
TXN67FE018E,liam80@okaxis,"sathe,luthraandsule@oksbi",698.77,2026-06-01 11:23:49,0
TXN629A763A,udyati15@okaxis,seth-bala@oksbi,121.06,2026-06-01 11:24:40,0
TXN0E9CF61C,sudiksha42@okaxis,"mandal,shahandraghavan@oksbi",635.89,2026-06-01 11:25:08,0
TXN3A0F3FBD,bhavani65@okaxis,narayananinc@oksbi,38.12,2026-06-01 11:26:24,0
TXN3F185787,ekiya18@okaxis,memon-vyas@oksbi,86.29,2026-06-01 11:26:26,0
TXN7A821D8A,brijesh49@okaxis,"sinha,daraandsalvi@oksbi",256.38,2026-06-01 11:26:44,0
TXN59470ABB,gabriel77@okaxis,subramanian-sridhar@oksbi,297.11,2026-06-01 11:26:48,0
TXN07E6A063,jalsa93@okaxis,"kala,duttandmodi@oksbi",215.11,2026-06-01 11:27:12,0
TXNABF367CF,abdul47@okaxis,"palla,krishnanandnarang@oksbi",252.27,2026-06-01 11:27:16,0
TXNF25EFD4F,ayaan19@okaxis,"gole,jainandnazareth@oksbi",182.02,2026-06-01 11:27:37,0
TXN6FD0DD11,ranveer28@okaxis,viswanathan-bail@oksbi,18.64,2026-06-01 11:28:23,0
TXNF1780187,harrison63@okaxis,subramanian-sridhar@oksbi,171.17,2026-06-01 11:28:46,0
TXNC4F4F608,udyati15@okaxis,rege-rao@oksbi,340.65,2026-06-01 11:30:08,0
TXN3F42686E,vedika86@okaxis,handa-bhasin@oksbi,92.37,2026-06-01 11:30:55,0
TXN4A5A4707,aarav10@okaxis,"sharaf,srinivasananddhillon@oksbi",104.57,2026-06-01 11:30:57,0
TXNF1E1D04B,alka67@okaxis,"sathe,luthraandsule@oksbi",141.18,2026-06-01 11:32:03,0
TXNB74CBF91,neha67@okaxis,"palla,krishnanandnarang@oksbi",1053.74,2026-06-01 11:32:03,0
TXNE2599C41,yashica96@okaxis,setty-bajaj@oksbi,114.98,2026-06-01 11:32:49,0
TXNC6043818,nirja94@okaxis,panchal-lanka@oksbi,37.12,2026-06-01 11:33:27,0
TXNC1892AC7,baghyawati84@okaxis,handa-bhasin@oksbi,80.86,2026-06-01 11:34:00,0
TXNF50976A8,caleb24@okaxis,sama-ratti@oksbi,33.63,2026-06-01 11:35:05,0
TXN1D1056B3,ethan63@okaxis,"chopra,padmanabhanandwarrior@oksbi",326.78,2026-06-01 11:35:23,0
TXN989DF52B,indira24@okaxis,seth-bala@oksbi,28.43,2026-06-01 11:35:44,0
TXN14DA6C18,jai70@okaxis,sama-ratti@oksbi,123.39,2026-06-01 11:35:47,0
TXND2239270,chaman74@okaxis,raigroup@oksbi,90.06,2026-06-01 11:36:10,0
TXN000E5589,daksha89@okaxis,vaidyainc@oksbi,231.83,2026-06-01 11:36:28,0
TXN06F0CFF6,karan96@okaxis,"guha,kuruvillaanddeshmukh@oksbi",141.61,2026-06-01 11:36:36,0
TXN71D3DA62,bina63@okaxis,patlainc@oksbi,336.01,2026-06-01 11:36:53,0
TXN5B661E5D,jagvi25@okaxis,nadig-acharya@oksbi,395.9,2026-06-01 11:37:14,0
TXN88A0B29B,simon83@okaxis,chowdhury-kala@oksbi,84.84,2026-06-01 11:37:43,0
TXN6C666CBB,maya48@okaxis,subramanian-sridhar@oksbi,170.3,2026-06-01 11:38:04,0
TXN43AB00BF,raagini40@okaxis,tataplc@oksbi,154.14,2026-06-01 11:39:11,0
TXN5B918A12,tanish65@okaxis,viswanathan-bail@oksbi,189.48,2026-06-01 11:40:04,0
TXN881FAB9B,warhi99@okaxis,sama-ratti@oksbi,132.34,2026-06-01 11:41:18,0
TXN9D5694A2,nimrat37@okaxis,nadkarniplc@oksbi,298.67,2026-06-01 11:43:13,0
TXNFF44454E,ekaraj41@okaxis,chowdhury-kala@oksbi,233.14,2026-06-01 11:43:49,0
TXN9AB44B89,shravya93@okaxis,raigroup@oksbi,338.78,2026-06-01 11:44:03,0
TXN11D6073D,netra50@okaxis,handa-bhasin@oksbi,118.17,2026-06-01 11:44:15,0
TXN524A1CE5,sai76@okaxis,kothari-pal@oksbi,599.94,2026-06-01 11:44:31,0
TXNE8428938,anita68@okaxis,rege-rao@oksbi,578.54,2026-06-01 11:44:31,0
TXNEAFF1550,ekbal56@okaxis,lataandsons@oksbi,29.9,2026-06-01 11:44:37,0
TXNB198EE1C,chasmum18@okaxis,"sharaf,srinivasananddhillon@oksbi",114.62,2026-06-01 11:44:46,0
TXNE86FBAAE,laksh57@okaxis,kara-golla@oksbi,118.32,2026-06-01 11:46:24,0
TXN6B805CB6,indira24@okaxis,balayinc@oksbi,450.35,2026-06-01 11:46:26,0
TXN0412463A,lakshmi90@okaxis,panchal-lanka@oksbi,197.63,2026-06-01 11:46:48,0
TXN43CED98A,chakradhar90@okaxis,acharya-kapur@oksbi,70.17,2026-06-01 11:47:01,0
TXN457497DE,bahadurjit25@okaxis,"issac,shettyandroy@oksbi",684.47,2026-06-01 11:47:12,0
TXN8833BF0A,zinal66@okaxis,"kala,duttandmodi@oksbi",548.76,2026-06-01 11:47:19,0
TXN19DBEFCD,brijesh49@okaxis,prabhakar-bhatti@oksbi,734.43,2026-06-01 11:47:37,0
TXN358B7DCB,dhruv89@okaxis,panchal-lanka@oksbi,65.69,2026-06-01 11:47:54,0
TXNE5A58CC3,chakradhar90@okaxis,"gole,groverandgoyal@oksbi",481.44,2026-06-01 11:48:41,0
TXN72E4044F,baljiwan46@okaxis,"tak,sridharandprashad@oksbi",593.2,2026-06-01 11:50:44,0
TXNEA237305,saanvi18@okaxis,"gala,senguptaandanand@oksbi",65.61,2026-06-01 11:51:10,0
TXN3CD92E9F,shravya93@okaxis,subramanian-mangat@oksbi,163.11,2026-06-01 11:51:21,0
TXNE75A813C,jagat24@okaxis,acharya-kapur@oksbi,428.2,2026-06-01 11:52:10,0
TXN0A6C175C,lakshit94@okaxis,chowdhury-kala@oksbi,202.97,2026-06-01 11:52:51,0
TXN8B0A960C,ekiya61@okaxis,raigroup@oksbi,43.56,2026-06-01 11:53:06,0
TXN1311A076,hiral74@okaxis,balayinc@oksbi,620.55,2026-06-01 11:53:12,0
TXNEABA89E4,omya95@okaxis,balainc@oksbi,124.58,2026-06-01 11:53:21,0
TXN803D2201,triveni97@okaxis,kothari-pal@oksbi,487.17,2026-06-01 11:53:37,0
TXN437E87CE,frado61@okaxis,prabhakar-bhatti@oksbi,149.08,2026-06-01 11:53:53,0
TXNCEF400F3,qarin73@okaxis,"guha,kuruvillaanddeshmukh@oksbi",221.36,2026-06-01 11:53:55,0
TXNC9F3C45B,vedhika28@okaxis,"gole,jainandnazareth@oksbi",507.09,2026-06-01 11:54:33,0
TXN0622E11F,lekha71@okaxis,"bassi,rajanandmuni@oksbi",68.24,2026-06-01 11:54:37,0
TXN7BE05939,yashodhara75@okaxis,lataandsons@oksbi,72.19,2026-06-01 11:54:43,0
TXNA23CDE09,gauri99@okaxis,"chand,daniandbansal@oksbi",172.34,2026-06-01 11:55:06,0
TXN8F4929FD,kabir78@okaxis,panchal-lanka@oksbi,231.35,2026-06-01 11:56:08,0
TXNB5E98A6D,saumya25@okaxis,"guha,kuruvillaanddeshmukh@oksbi",595.83,2026-06-01 11:57:02,0
TXN2318D35D,yuvraj27@okaxis,prabhakar-bhatti@oksbi,52.82,2026-06-01 11:57:05,0
TXN7F63D646,qushi70@okaxis,balayinc@oksbi,283.32,2026-06-01 11:57:06,0
TXN23C968A0,ekantika93@okaxis,acharya-kapur@oksbi,80.2,2026-06-01 11:57:20,0
TXN68B98F33,shravya93@okaxis,subramanian-sridhar@oksbi,17.07,2026-06-01 11:57:59,0
TXN0C65F40E,ranveer33@okaxis,nigam-nori@oksbi,552.21,2026-06-01 11:58:02,0
TXN17B6120E,tarak80@okaxis,prabhakar-bhatti@oksbi,62.54,2026-06-01 11:58:16,0
TXN3B4C31D9,nidra16@okaxis,"tak,sridharandprashad@oksbi",249.61,2026-06-01 11:58:54,0
TXNA0F93DA8,azad84@okaxis,"sathe,luthraandsule@oksbi",127.95,2026-06-01 11:59:10,0
TXNFC453B18,aditya63@okaxis,subramanian-mangat@oksbi,68.96,2026-06-01 11:59:12,0
TXNF5118D95,maanas81@okaxis,"kant,rajagopalandpai@oksbi",389.12,2026-06-01 11:59:49,0
TXNEA881E41,umang58@okaxis,lataandsons@oksbi,24.33,2026-06-01 12:00:02,0
TXNA19D44DE,girik71@okaxis,"palla,krishnanandnarang@oksbi",169.32,2026-06-01 12:00:28,0
TXN77C61901,meghana38@okaxis,raigroup@oksbi,230.27,2026-06-01 12:00:37,0
TXNA744C0FD,mitesh14@okaxis,kara-golla@oksbi,401.61,2026-06-01 12:00:45,0
TXNDF5BE265,janya23@okaxis,"gala,senguptaandanand@oksbi",114.67,2026-06-01 12:00:59,0
TXN3CACD8E1,yachana80@okaxis,balayinc@oksbi,262.38,2026-06-01 12:02:49,0
TXN4FCD0848,umang68@okaxis,"kala,duttandmodi@oksbi",326.11,2026-06-01 12:02:50,0
TXN7682F748,vasudha13@okaxis,"issac,shettyandroy@oksbi",74.07,2026-06-01 12:03:53,0
TXN30377B57,chatresh35@okaxis,"chopra,padmanabhanandwarrior@oksbi",586.73,2026-06-01 12:04:22,0
TXN1DA0E723,aarav39@okaxis,acharya-kapur@oksbi,278.92,2026-06-01 12:05:41,0
TXN12CAF9C3,aradhana18@okaxis,setty-bajaj@oksbi,104.56,2026-06-01 12:07:19,0
TXN278EAE41,chakradhar48@okaxis,"chopra,padmanabhanandwarrior@oksbi",557.6,2026-06-01 12:07:56,0
TXN1FD8E45C,baljiwan46@okaxis,malhotra-ghose@oksbi,480.13,2026-06-01 12:07:59,0
TXN0EC3ED4E,yutika82@okaxis,"kant,rajagopalandpai@oksbi",227.31,2026-06-01 12:09:01,0
TXNEFC6EB3A,jasmit28@okaxis,memon-vyas@oksbi,650.58,2026-06-01 12:09:04,0
TXN2EA5B205,henry38@okaxis,chowdhury-kala@oksbi,18.7,2026-06-01 12:09:32,0
TXN677EFE2B,jagdish20@okaxis,handa-bhasin@oksbi,695.86,2026-06-01 12:10:22,0
TXN4A496FD3,hiral41@okaxis,"sathe,luthraandsule@oksbi",462.76,2026-06-01 12:10:24,0
TXN11CBC32C,zinal66@okaxis,rege-rao@oksbi,228.99,2026-06-01 12:10:27,0
TXND3FB425E,osha74@okaxis,lataandsons@oksbi,85.67,2026-06-01 12:11:16,0
TXN05CB4049,anthony26@okaxis,"gole,groverandgoyal@oksbi",169.2,2026-06-01 12:11:24,0
TXN9A73E2B9,vasatika31@okaxis,kothari-pal@oksbi,256.7,2026-06-01 12:11:46,0
TXN5D6CF44C,yug30@okaxis,"mandal,shahandraghavan@oksbi",282.53,2026-06-01 12:11:46,0
TXNF4681205,prisha58@okaxis,patlainc@oksbi,106.2,2026-06-01 12:12:00,0
TXN8376C7DA,harish23@okaxis,prabhakar-bhatti@oksbi,397.29,2026-06-01 12:12:06,0
TXN7E272667,ubika20@okaxis,"sathe,luthraandsule@oksbi",220.24,2026-06-01 12:12:18,0
TXN09E53AB8,netra50@okaxis,"kala,duttandmodi@oksbi",72.47,2026-06-01 12:12:25,0
TXNB981DA2A,laban87@okaxis,vaidyainc@oksbi,135.63,2026-06-01 12:14:27,0
TXNA723AA74,oeshi17@okaxis,"gala,senguptaandanand@oksbi",768.69,2026-06-01 12:14:31,0
TXNE83FE919,damyanti44@okaxis,acharya-kapur@oksbi,189.99,2026-06-01 12:14:53,0
TXN89469C8C,jalsa93@okaxis,dutt-bakshi@oksbi,485.11,2026-06-01 12:15:24,0
TXN3DBCF2CA,jalsa59@okaxis,chowdhury-kala@oksbi,488.15,2026-06-01 12:15:43,0
TXN5ED93681,wahab26@okaxis,vaidyainc@oksbi,26.16,2026-06-01 12:16:03,0
TXNDA5AEA62,lakshmi88@okaxis,dutt-bakshi@oksbi,15.13,2026-06-01 12:16:29,0
TXN97B9D525,shivansh76@okaxis,viswanathan-bail@oksbi,67.7,2026-06-01 12:17:39,0
TXNFC5E5DCC,udyati65@okaxis,panchal-lanka@oksbi,87.77,2026-06-01 12:18:43,0
TXN7D91294F,anay31@okaxis,khanna-ganesh@oksbi,187.8,2026-06-01 12:18:56,0
TXNBE750AFA,advik12@okaxis,"chopra,padmanabhanandwarrior@oksbi",161.98,2026-06-01 12:19:07,0
TXNA3A3721F,karan96@okaxis,malhotra-ghose@oksbi,78.91,2026-06-01 12:19:27,0
TXN018908DD,raghav67@okaxis,memon-vyas@oksbi,185.51,2026-06-01 12:20:31,0
TXNB4D6D789,aarini94@okaxis,"palla,krishnanandnarang@oksbi",159.43,2026-06-01 12:20:48,0
TXN71100D91,raksha64@okaxis,"palla,krishnanandnarang@oksbi",298.0,2026-06-01 12:20:54,0
TXNEEBFCA82,yochana75@okaxis,patlainc@oksbi,260.04,2026-06-01 12:21:35,0
TXN184ED4B0,lajita28@okaxis,"bassi,rajanandmuni@oksbi",514.01,2026-06-01 12:21:54,0
TXND5A94582,maya48@okaxis,chaudry-mital@oksbi,248.23,2026-06-01 12:22:11,0
TXNEA4FE8BA,anay31@okaxis,balainc@oksbi,168.33,2026-06-01 12:23:03,0
TXN77C0DFE6,neel81@okaxis,"chand,daniandbansal@oksbi",278.64,2026-06-01 12:23:18,0
TXN14BB0547,vedant75@okaxis,patla-mukherjee@oksbi,398.72,2026-06-01 12:23:22,0
TXNC9ADBFA7,lekha71@okaxis,"guha,kuruvillaanddeshmukh@oksbi",285.21,2026-06-01 12:23:34,0
TXNA383653D,vamakshi84@okaxis,viswanathan-bail@oksbi,56.4,2026-06-01 12:24:06,0
TXNEC14FD68,arya82@okaxis,"sathe,luthraandsule@oksbi",151.59,2026-06-01 12:24:43,0
TXN2DAA20A9,shravya93@okaxis,"mandal,shahandraghavan@oksbi",79.94,2026-06-01 12:24:49,0
TXN88E95D12,jagat24@okaxis,patlainc@oksbi,410.28,2026-06-01 12:25:01,0
TXNE4767A8C,neel71@okaxis,patla-mukherjee@oksbi,224.67,2026-06-01 12:25:37,0
TXN9583D20A,yatan57@okaxis,balainc@oksbi,315.03,2026-06-01 12:26:11,0
TXN7C2F5F81,gautami64@okaxis,panchal-lanka@oksbi,403.45,2026-06-01 12:26:13,0
TXNF8EDBDED,jalsa93@okaxis,khanna-ganesh@oksbi,74.76,2026-06-01 12:26:36,0
TXN08C70853,chakradhar90@okaxis,malhotra-ghose@oksbi,571.07,2026-06-01 12:26:40,0
TXN645C7091,ekbal73@okaxis,kara-golla@oksbi,301.8,2026-06-01 12:27:25,0
TXNCCC9BF03,laksh39@okaxis,"gala,senguptaandanand@oksbi",106.31,2026-06-01 12:27:31,0
TXN71516CF2,kabir36@okaxis,balainc@oksbi,79.96,2026-06-01 12:28:01,0
TXNC221EAB5,rajeshri37@okaxis,"bassi,rajanandmuni@oksbi",318.14,2026-06-01 12:28:35,0
TXN3D5050F1,jack18@okaxis,"chopra,padmanabhanandwarrior@oksbi",381.8,2026-06-01 12:30:04,0
TXNE4E0E64E,qadim33@okaxis,"mandal,shahandraghavan@oksbi",577.84,2026-06-01 12:31:28,0
TXN11C242FD,abdul60@okaxis,"issac,shettyandroy@oksbi",260.42,2026-06-01 12:31:35,0
TXNE01CC36F,gaurika61@okaxis,seth-bala@oksbi,388.6,2026-06-01 12:31:56,0
TXN7798171B,udarsh87@okaxis,lataandsons@oksbi,164.81,2026-06-01 12:31:57,0
TXNFEDF62CE,damyanti44@okaxis,chaudry-mital@oksbi,145.82,2026-06-01 12:33:10,0
TXNAD9BD504,kabir36@okaxis,rege-rao@oksbi,98.32,2026-06-01 12:33:45,0
TXNA27137BF,udyati15@okaxis,"kant,rajagopalandpai@oksbi",93.7,2026-06-01 12:33:55,0
TXN497F6114,vritti51@okaxis,"mandal,shahandraghavan@oksbi",26.57,2026-06-01 12:34:09,0
TXN34138D58,devika42@okaxis,"chand,daniandbansal@oksbi",71.86,2026-06-01 12:34:57,0
TXN1C4A186C,rajata94@okaxis,viswanathan-bail@oksbi,57.05,2026-06-01 12:35:10,0
TXN643363E9,yochana75@okaxis,memon-vyas@oksbi,557.73,2026-06-01 12:35:27,0
TXNA2196914,mitesh38@okaxis,"gala,senguptaandanand@oksbi",37.65,2026-06-01 12:35:48,0
TXN365917E9,upasna26@okaxis,viswanathan-bail@oksbi,169.59,2026-06-01 12:36:04,0
TXN1C408253,nachiket97@okaxis,dyal-rai@oksbi,271.37,2026-06-01 12:36:08,0
TXN0670C8EC,indali75@okaxis,purohit-mody@oksbi,1617.98,2026-06-01 12:36:46,0
TXN3F0FED36,lakshmi45@okaxis,"guha,kuruvillaanddeshmukh@oksbi",386.84,2026-06-01 12:37:52,0
TXNCEDFCC4B,triveni97@okaxis,patlainc@oksbi,204.39,2026-06-01 12:38:37,0
TXN57B58AC3,chaaya65@okaxis,setty-bajaj@oksbi,290.7,2026-06-01 12:38:53,0
TXNBA66ECE6,damyanti44@okaxis,panchal-lanka@oksbi,112.0,2026-06-01 12:39:18,0
TXN3ABF7A32,dominic28@okaxis,subramanian-sridhar@oksbi,660.03,2026-06-01 12:39:49,0
TXNC7452326,wakeeta38@okaxis,lataandsons@oksbi,69.97,2026-06-01 12:40:50,0
TXND17F7EA4,anthony26@okaxis,viswanathan-bail@oksbi,114.1,2026-06-01 12:42:02,0
TXNF87EAE19,lopa63@okaxis,rege-rao@oksbi,333.54,2026-06-01 12:42:09,0
TXN59FF6340,kashvi50@okaxis,"sinha,daraandsalvi@oksbi",87.53,2026-06-01 12:42:16,0
TXN35FE40A1,manya14@okaxis,"issac,shettyandroy@oksbi",148.3,2026-06-01 12:42:38,0
TXNABED2022,kamala37@okaxis,balainc@oksbi,44.67,2026-06-01 12:42:46,0
TXN10970342,rishi29@okaxis,"kant,rajagopalandpai@oksbi",69.13,2026-06-01 12:43:09,0
TXN7663D85A,damini14@okaxis,"sinha,daraandsalvi@oksbi",194.79,2026-06-01 12:43:11,0
TXN29714C9A,bhavini63@okaxis,purohit-mody@oksbi,527.19,2026-06-01 12:43:21,0
TXN5DC8DAC8,ayaan70@okaxis,subramanian-sridhar@oksbi,736.59,2026-06-01 12:43:29,0
TXN1B57B1C7,xalak71@okaxis,"kant,rajagopalandpai@oksbi",123.52,2026-06-01 12:43:40,0
TXNC07A2C0E,ria35@okaxis,tataplc@oksbi,911.57,2026-06-01 12:43:48,0
TXN5ABC26F5,hamsini99@okaxis,panchal-lanka@oksbi,506.32,2026-06-01 12:44:37,0
TXN1F2B4386,advik12@okaxis,dutt-bakshi@oksbi,68.95,2026-06-01 12:44:38,0
TXN6087937F,triveni97@okaxis,"chand,daniandbansal@oksbi",271.13,2026-06-01 12:45:35,0
TXNA1C0B318,devika42@okaxis,subramanian-sridhar@oksbi,52.16,2026-06-01 12:45:38,0
TXNE34496A7,balvan97@okaxis,"kala,duttandmodi@oksbi",226.08,2026-06-01 12:46:31,0
TXNC2FBE990,rudra76@okaxis,"kala,duttandmodi@oksbi",444.5,2026-06-01 12:46:46,0
TXNE0265DDB,girik65@okaxis,vaidyainc@oksbi,467.0,2026-06-01 12:47:47,0
TXN7D1393A6,laksh39@okaxis,dyal-rai@oksbi,354.56,2026-06-01 12:47:54,0
TXNCB5B2C43,waida49@okaxis,"gole,jainandnazareth@oksbi",397.23,2026-06-01 12:48:10,0
TXNECF30C42,nikita67@okaxis,"sharaf,srinivasananddhillon@oksbi",154.33,2026-06-01 12:48:41,0
TXN31404523,gabriel77@okaxis,prabhakar-bhatti@oksbi,188.69,2026-06-01 12:48:43,0
TXN41D9C88C,omya95@okaxis,balayinc@oksbi,373.25,2026-06-01 12:49:55,0
TXNAE48B335,triya22@okaxis,prabhakar-bhatti@oksbi,89.65,2026-06-01 12:50:08,0
TXNC6725055,jagdish20@okaxis,nadig-acharya@oksbi,284.37,2026-06-01 12:50:34,0
TXN458055DC,jagvi38@okaxis,"palla,krishnanandnarang@oksbi",266.59,2026-06-01 12:51:10,0
TXN65036E0F,anita11@okaxis,kothari-pal@oksbi,558.89,2026-06-01 12:51:12,0
TXNEAA09EF3,yash99@okaxis,chaudry-mital@oksbi,37.68,2026-06-01 12:51:52,0
TXN13F29530,manthan20@okaxis,subramanian-sridhar@oksbi,95.17,2026-06-01 12:51:58,0
TXN9AF41CAF,tarak80@okaxis,panchal-lanka@oksbi,148.48,2026-06-01 12:52:31,0
TXN97DE3678,sneha22@okaxis,nadkarniplc@oksbi,107.92,2026-06-01 12:52:56,0
TXNDE655C55,rajeshri65@okaxis,vaidyainc@oksbi,143.25,2026-06-01 12:53:06,0
TXN486D9DB1,tanmayi31@okaxis,"gole,jainandnazareth@oksbi",138.55,2026-06-01 12:53:45,0
TXN7BF95A1A,nirja66@okaxis,"issac,shettyandroy@oksbi",25.6,2026-06-01 12:55:22,0
TXNA3A23636,zayan33@okaxis,"tak,sridharandprashad@oksbi",276.75,2026-06-01 12:55:33,0
TXNB9FBB628,reyansh83@okaxis,balainc@oksbi,650.85,2026-06-01 12:55:44,0
TXN0C7E0ACE,anita11@okaxis,lataandsons@oksbi,209.61,2026-06-01 12:55:56,0
TXN65272A6B,saumya25@okaxis,memon-vyas@oksbi,174.98,2026-06-01 12:56:31,0
TXN17443063,yug89@okaxis,"gole,jainandnazareth@oksbi",107.69,2026-06-01 12:57:00,0
TXN4DDE9637,reva96@okaxis,"gole,jainandnazareth@oksbi",283.37,2026-06-01 12:57:12,0
TXN31FECC16,rajata94@okaxis,"roy,gillandamble@oksbi",286.36,2026-06-01 12:57:13,0
TXNBBAC2941,yutika82@okaxis,rege-rao@oksbi,34.1,2026-06-01 12:57:27,0
TXN3A37C449,hritik64@okaxis,"chand,daniandbansal@oksbi",285.19,2026-06-01 12:58:05,0
TXNA512FF9D,xavier72@okaxis,"mandal,shahandraghavan@oksbi",204.18,2026-06-01 12:58:22,0
TXN7437A8A9,chaitanya91@okaxis,handa-bhasin@oksbi,153.06,2026-06-01 12:59:58,0
TXN66555BE1,balveer31@okaxis,"bassi,rajanandmuni@oksbi",378.91,2026-06-01 13:01:15,0
TXN136C85AC,ekalinga18@okaxis,kothari-pal@oksbi,50.73,2026-06-01 13:01:18,0
TXNE5C2E507,ethan63@okaxis,subramanian-sridhar@oksbi,337.16,2026-06-01 13:02:02,0
TXN4A5CE390,reyansh83@okaxis,"gala,senguptaandanand@oksbi",605.44,2026-06-01 13:02:58,0
TXN371113CE,shaurya63@okaxis,sama-ratti@oksbi,46.68,2026-06-01 13:03:16,0
TXN52DE955C,samesh66@okaxis,chaudry-mital@oksbi,278.84,2026-06-01 13:03:24,0
TXNA4FE507E,qasim83@okaxis,nadig-acharya@oksbi,176.18,2026-06-01 13:03:38,0
TXN2578EAE8,dev36@okaxis,handa-bhasin@oksbi,250.97,2026-06-01 13:03:38,0
